shipment_id,origin,destination,dispatch_date,delivery_date,delay_days,disruption_type,risk_score,source,lead_time_days,delay_severity,month,weekday,quarter,year,route_risk_score
20048,,,2023-04-16 08:00:00,,6.163049685492355,High Risk,0.9906388892692726,dynamic_logistics,,,4,6,2,2023,
20049,,,2023-04-16 09:00:00,,2.227373352827416,High Risk,0.9837783621453065,dynamic_logistics,,,4,6,2,2023,
20050,,,2023-04-16 10:00:00,,0.9518938174751987,High Risk,0.999998215879424,dynamic_logistics,,,4,6,2,2023,
20051,,,2023-04-16 11:00:00,,9.866189863343044,Moderate Risk,0.6719989331569337,dynamic_logistics,,,4,6,2,2023,
20052,,,2023-04-16 12:00:00,,5.99704181999247,Low Risk,0.0511597708932479,dynamic_logistics,,,4,6,2,2023,
20053,,,2023-04-16 13:00:00,,8.303001078598175,High Risk,0.7037591402152806,dynamic_logistics,,,4,6,2,2023,
20054,,,2023-04-16 14:00:00,,9.366203980946525,High Risk,0.7026569865178591,dynamic_logistics,,,4,6,2,2023,
20055,,,2023-04-16 15:00:00,,9.99245874703752,High Risk,0.9999990255233396,dynamic_logistics,,,4,6,2,2023,
20056,,,2023-04-16 16:00:00,,1.8704170027054443,Moderate Risk,0.4430030326347995,dynamic_logistics,,,4,6,2,2023,
20057,,,2023-04-16 17:00:00,,5.051373899036207,High Risk,0.9971235019806431,dynamic_logistics,,,4,6,2,2023,
20058,,,2023-04-16 18:00:00,,9.171635320578284,High Risk,0.9938277612948324,dynamic_logistics,,,4,6,2,2023,
20059,,,2023-04-16 19:00:00,,-1.7846571063843857,High Risk,0.9993692439871577,dynamic_logistics,,,4,6,2,2023,
20060,,,2023-04-16 20:00:00,,0.8714055362042394,High Risk,0.8188212234636816,dynamic_logistics,,,4,6,2,2023,
20061,,,2023-04-16 21:00:00,,0.2843309007614643,High Risk,0.999612928937705,dynamic_logistics,,,4,6,2,2023,
20062,,,2023-04-16 22:00:00,,9.933730113700197,High Risk,0.9999754826802676,dynamic_logistics,,,4,6,2,2023,
20063,,,2023-04-16 23:00:00,,2.1588654545734487,High Risk,0.9999991197993436,dynamic_logistics,,,4,6,2,2023,
20064,,,2023-04-17 00:00:00,,0.5245639152395505,High Risk,0.9996704612998776,dynamic_logistics,,,4,0,2,2023,
20065,,,2023-04-17 01:00:00,,1.9694000602243795,High Risk,0.984557434555652,dynamic_logistics,,,4,0,2,2023,
20066,,,2023-04-17 02:00:00,,9.99821058845346,High Risk,0.9994964855752092,dynamic_logistics,,,4,0,2,2023,
20067,,,2023-04-17 03:00:00,,-1.999870577472568,High Risk,0.9539173161576736,dynamic_logistics,,,4,0,2,2023,
20068,,,2023-04-17 04:00:00,,9.246628126157702,High Risk,0.9842318927708834,dynamic_logistics,,,4,0,2,2023,
20069,,,2023-04-17 05:00:00,,9.999455967758186,High Risk,0.9874913241780764,dynamic_logistics,,,4,0,2,2023,
20070,,,2023-04-17 06:00:00,,5.65525469853376,High Risk,0.933801115277382,dynamic_logistics,,,4,0,2,2023,
20071,,,2023-04-17 07:00:00,,8.670476526031731,Moderate Risk,0.6814206318237713,dynamic_logistics,,,4,0,2,2023,
20072,,,2023-04-17 08:00:00,,7.7092382748526465,High Risk,0.9999968753975202,dynamic_logistics,,,4,0,2,2023,
20073,,,2023-04-17 09:00:00,,7.416871120429892,High Risk,0.9999998244536646,dynamic_logistics,,,4,0,2,2023,
20074,,,2023-04-17 10:00:00,,-0.9367734531312903,High Risk,0.906826337284448,dynamic_logistics,,,4,0,2,2023,
20075,,,2023-04-17 11:00:00,,4.942740502577109,High Risk,0.9639405630403408,dynamic_logistics,,,4,0,2,2023,
20076,,,2023-04-17 12:00:00,,2.6893637812478666,High Risk,0.9999998610911608,dynamic_logistics,,,4,0,2,2023,
20077,,,2023-04-17 13:00:00,,8.084896030792237,High Risk,0.949310888400683,dynamic_logistics,,,4,0,2,2023,
20078,,,2023-04-17 14:00:00,,4.913944720737787,Moderate Risk,0.5280478352551927,dynamic_logistics,,,4,0,2,2023,
20079,,,2023-04-17 15:00:00,,7.630167353509076,High Risk,0.8741648549347493,dynamic_logistics,,,4,0,2,2023,
20080,,,2023-04-17 16:00:00,,9.04522671656358,Moderate Risk,0.6254027239511554,dynamic_logistics,,,4,0,2,2023,
20081,,,2023-04-17 17:00:00,,9.887011716310605,High Risk,0.961085255119186,dynamic_logistics,,,4,0,2,2023,
20082,,,2023-04-17 18:00:00,,-0.6632720178390663,High Risk,0.993184647414563,dynamic_logistics,,,4,0,2,2023,
20083,,,2023-04-17 19:00:00,,9.222667255552269,High Risk,0.9928655953519876,dynamic_logistics,,,4,0,2,2023,
20084,,,2023-04-17 20:00:00,,0.6177568526373762,Moderate Risk,0.4689629167420294,dynamic_logistics,,,4,0,2,2023,
20085,,,2023-04-17 21:00:00,,8.859698697869582,High Risk,0.9999999993036623,dynamic_logistics,,,4,0,2,2023,
20086,,,2023-04-17 22:00:00,,-1.3920485683990984,Moderate Risk,0.5376721866151613,dynamic_logistics,,,4,0,2,2023,
20087,,,2023-04-17 23:00:00,,9.9975935928455,High Risk,0.9999340722283236,dynamic_logistics,,,4,0,2,2023,
20088,,,2023-04-18 00:00:00,,7.308064754113658,High Risk,0.97091846091345,dynamic_logistics,,,4,1,2,2023,
20089,,,2023-04-18 01:00:00,,-0.1575827030420993,Low Risk,0.1679022179144972,dynamic_logistics,,,4,1,2,2023,
20090,,,2023-04-18 02:00:00,,9.424970516103391,High Risk,0.9965454191955232,dynamic_logistics,,,4,1,2,2023,
20091,,,2023-04-18 03:00:00,,4.352074570940365,High Risk,0.9515019792066552,dynamic_logistics,,,4,1,2,2023,
20092,,,2023-04-18 04:00:00,,9.356989696502175,High Risk,0.9741883822572566,dynamic_logistics,,,4,1,2,2023,
20093,,,2023-04-18 05:00:00,,6.315962984752373,High Risk,0.907651939893002,dynamic_logistics,,,4,1,2,2023,
20094,,,2023-04-18 06:00:00,,6.79001909124235,High Risk,0.9873461807140566,dynamic_logistics,,,4,1,2,2023,
20095,,,2023-04-18 07:00:00,,6.574025745060533,High Risk,0.9990850649757966,dynamic_logistics,,,4,1,2,2023,
20096,,,2023-04-18 08:00:00,,9.484346965563285,High Risk,0.9999998499814388,dynamic_logistics,,,4,1,2,2023,
20097,,,2023-04-18 09:00:00,,0.5662461946195751,High Risk,0.9997262840353836,dynamic_logistics,,,4,1,2,2023,
20098,,,2023-04-18 10:00:00,,-1.8316735332128016,High Risk,0.9687954034279296,dynamic_logistics,,,4,1,2,2023,
20099,,,2023-04-18 11:00:00,,2.1816054258610302,High Risk,0.9999804722789044,dynamic_logistics,,,4,1,2,2023,
20100,,,2023-04-18 12:00:00,,9.934923914556808,High Risk,0.9296980674303998,dynamic_logistics,,,4,1,2,2023,
20101,,,2023-04-18 13:00:00,,2.2851931135620447,High Risk,0.999994929397965,dynamic_logistics,,,4,1,2,2023,
20102,,,2023-04-18 14:00:00,,2.6664339714675744,Moderate Risk,0.4535512476808876,dynamic_logistics,,,4,1,2,2023,
20103,,,2023-04-18 15:00:00,,8.056012814816478,High Risk,0.7550010509078421,dynamic_logistics,,,4,1,2,2023,
20104,,,2023-04-18 16:00:00,,9.969196109570133,High Risk,0.8382400587335219,dynamic_logistics,,,4,1,2,2023,
20105,,,2023-04-18 17:00:00,,6.45161087393727,High Risk,0.7669583229711856,dynamic_logistics,,,4,1,2,2023,
20106,,,2023-04-18 18:00:00,,9.95022296155653,High Risk,0.9999279762247224,dynamic_logistics,,,4,1,2,2023,
20107,,,2023-04-18 19:00:00,,3.5305101797358107,High Risk,0.9974216826879976,dynamic_logistics,,,4,1,2,2023,
20108,,,2023-04-18 20:00:00,,-1.3414118304122007,Low Risk,0.1572385467094363,dynamic_logistics,,,4,1,2,2023,
20109,,,2023-04-18 21:00:00,,8.131147761155027,Moderate Risk,0.6998054341340694,dynamic_logistics,,,4,1,2,2023,
20110,,,2023-04-18 22:00:00,,-0.4619592115997595,High Risk,0.9753704592251408,dynamic_logistics,,,4,1,2,2023,
20111,,,2023-04-18 23:00:00,,0.4268498526257049,Low Risk,0.2549176957680127,dynamic_logistics,,,4,1,2,2023,
20112,,,2023-04-19 00:00:00,,9.519281657031218,High Risk,0.9960864189457724,dynamic_logistics,,,4,2,2,2023,
20113,,,2023-04-19 01:00:00,,-1.9800744199151905,High Risk,0.9999999891966344,dynamic_logistics,,,4,2,2,2023,
20114,,,2023-04-19 02:00:00,,7.916511451755536,High Risk,0.7589275603792518,dynamic_logistics,,,4,2,2,2023,
20115,,,2023-04-19 03:00:00,,9.999171110769748,High Risk,0.9886761139866516,dynamic_logistics,,,4,2,2,2023,
20116,,,2023-04-19 04:00:00,,1.7983245080079922,High Risk,0.999999979619198,dynamic_logistics,,,4,2,2,2023,
20117,,,2023-04-19 05:00:00,,9.304112213700034,Moderate Risk,0.5298144337400106,dynamic_logistics,,,4,2,2,2023,
20118,,,2023-04-19 06:00:00,,9.606162256100852,Low Risk,0.0791723270175902,dynamic_logistics,,,4,2,2,2023,
20119,,,2023-04-19 07:00:00,,-1.985935210722385,Moderate Risk,0.3026698230864824,dynamic_logistics,,,4,2,2,2023,
20120,,,2023-04-19 08:00:00,,4.625597696379776,High Risk,0.9962869407910712,dynamic_logistics,,,4,2,2,2023,
20121,,,2023-04-19 09:00:00,,2.5847807497849065,High Risk,0.8633011431848473,dynamic_logistics,,,4,2,2,2023,
20122,,,2023-04-19 10:00:00,,1.808245087871323,Low Risk,0.0412566093001559,dynamic_logistics,,,4,2,2,2023,
20123,,,2023-04-19 11:00:00,,8.278984185627307,High Risk,0.981397796426346,dynamic_logistics,,,4,2,2,2023,
20124,,,2023-04-19 12:00:00,,8.245509718137505,High Risk,0.8371646575284325,dynamic_logistics,,,4,2,2,2023,
20125,,,2023-04-19 13:00:00,,-1.997403892497425,Moderate Risk,0.6832572736510548,dynamic_logistics,,,4,2,2,2023,
20126,,,2023-04-19 14:00:00,,7.543004758124587,Moderate Risk,0.6415055608364842,dynamic_logistics,,,4,2,2,2023,
20127,,,2023-04-19 15:00:00,,3.4156080133082405,Moderate Risk,0.6413896393191448,dynamic_logistics,,,4,2,2,2023,
20128,,,2023-04-19 16:00:00,,7.728903774825413,Moderate Risk,0.6576635369970691,dynamic_logistics,,,4,2,2,2023,
20129,,,2023-04-19 17:00:00,,9.920866951951556,High Risk,0.9330875817546008,dynamic_logistics,,,4,2,2,2023,
20130,,,2023-04-19 18:00:00,,-0.3570529077199316,High Risk,0.8229278417611727,dynamic_logistics,,,4,2,2,2023,
20131,,,2023-04-19 19:00:00,,9.95669751498775,High Risk,0.9194798965880152,dynamic_logistics,,,4,2,2,2023,
20132,,,2023-04-19 20:00:00,,9.795043541928656,High Risk,0.9901411275771704,dynamic_logistics,,,4,2,2,2023,
20133,,,2023-04-19 21:00:00,,9.991057309510111,High Risk,0.9964824570493864,dynamic_logistics,,,4,2,2,2023,
20134,,,2023-04-19 22:00:00,,9.529174972817785,Moderate Risk,0.6451783054839308,dynamic_logistics,,,4,2,2,2023,
20135,,,2023-04-19 23:00:00,,6.639989743759996,High Risk,0.9999766393666648,dynamic_logistics,,,4,2,2,2023,
20136,,,2023-04-20 00:00:00,,6.441505947471704,High Risk,0.9999861290885542,dynamic_logistics,,,4,3,2,2023,
20137,,,2023-04-20 01:00:00,,8.148180840015677,Moderate Risk,0.6538947305497222,dynamic_logistics,,,4,3,2,2023,
20138,,,2023-04-20 02:00:00,,9.933906664674542,High Risk,0.9211756421405592,dynamic_logistics,,,4,3,2,2023,
20139,,,2023-04-20 03:00:00,,6.94590261136773,High Risk,0.7643676220296851,dynamic_logistics,,,4,3,2,2023,
20140,,,2023-04-20 04:00:00,,-1.045711465618549,Low Risk,0.0261948053405406,dynamic_logistics,,,4,3,2,2023,
20141,,,2023-04-20 05:00:00,,9.743002249670656,High Risk,0.993242506396701,dynamic_logistics,,,4,3,2,2023,
20142,,,2023-04-20 06:00:00,,0.1460983637814754,Low Risk,0.1711558174859433,dynamic_logistics,,,4,3,2,2023,
20143,,,2023-04-20 07:00:00,,0.2009184157012757,High Risk,0.9999942982434964,dynamic_logistics,,,4,3,2,2023,
20144,,,2023-04-20 08:00:00,,5.925960433767516,High Risk,0.9195360905937306,dynamic_logistics,,,4,3,2,2023,
20145,,,2023-04-20 09:00:00,,8.434897941060557,High Risk,0.9992272455930172,dynamic_logistics,,,4,3,2,2023,
20146,,,2023-04-20 10:00:00,,3.336737126230224,High Risk,0.959660099678541,dynamic_logistics,,,4,3,2,2023,
20147,,,2023-04-20 11:00:00,,7.996646458707113,High Risk,0.9999814839277764,dynamic_logistics,,,4,3,2,2023,
20148,,,2023-04-20 12:00:00,,3.3638732827927385,Low Risk,0.2597311230860048,dynamic_logistics,,,4,3,2,2023,
20149,,,2023-04-20 13:00:00,,9.922881474069994,High Risk,0.9388756194970236,dynamic_logistics,,,4,3,2,2023,
20150,,,2023-04-20 14:00:00,,8.09896407409769,High Risk,0.9996056789340032,dynamic_logistics,,,4,3,2,2023,
20151,,,2023-04-20 15:00:00,,7.141757062723332,High Risk,0.9999526461494432,dynamic_logistics,,,4,3,2,2023,
20152,,,2023-04-20 16:00:00,,8.033551627119909,High Risk,0.9555644848827436,dynamic_logistics,,,4,3,2,2023,
20153,,,2023-04-20 17:00:00,,0.6427382162365145,High Risk,0.9756978102231804,dynamic_logistics,,,4,3,2,2023,
20154,,,2023-04-20 18:00:00,,9.100052524030293,High Risk,0.7961904936688121,dynamic_logistics,,,4,3,2,2023,
20155,,,2023-04-20 19:00:00,,7.10560383730386,Moderate Risk,0.6895408883592828,dynamic_logistics,,,4,3,2,2023,
20156,,,2023-04-20 20:00:00,,1.7882749613210476,High Risk,0.9726778060413486,dynamic_logistics,,,4,3,2,2023,
20157,,,2023-04-20 21:00:00,,4.624767290875061,High Risk,0.9999879798502398,dynamic_logistics,,,4,3,2,2023,
20158,,,2023-04-20 22:00:00,,3.3027812359321134,Moderate Risk,0.4047870840784121,dynamic_logistics,,,4,3,2,2023,
20159,,,2023-04-20 23:00:00,,9.209137408488626,High Risk,0.9995178426190914,dynamic_logistics,,,4,3,2,2023,
20160,,,2023-04-21 00:00:00,,-1.981669463767824,High Risk,0.9977423470896573,dynamic_logistics,,,4,4,2,2023,
20161,,,2023-04-21 01:00:00,,-1.8227170191423547,High Risk,0.8508329625474185,dynamic_logistics,,,4,4,2,2023,
20162,,,2023-04-21 02:00:00,,4.848417170932588,Low Risk,0.1170548462573058,dynamic_logistics,,,4,4,2,2023,
20163,,,2023-04-21 03:00:00,,7.430239444370038,High Risk,0.9994166545888178,dynamic_logistics,,,4,4,2,2023,
20164,,,2023-04-21 04:00:00,,-1.972828102896104,High Risk,0.9980427674755322,dynamic_logistics,,,4,4,2,2023,
20165,,,2023-04-21 05:00:00,,9.88737756219038,Moderate Risk,0.466660294114075,dynamic_logistics,,,4,4,2,2023,
20166,,,2023-04-21 06:00:00,,3.388524312983272,High Risk,0.9963875458370226,dynamic_logistics,,,4,4,2,2023,
20167,,,2023-04-21 07:00:00,,9.43346272080042,High Risk,0.7294680126703128,dynamic_logistics,,,4,4,2,2023,
20168,,,2023-04-21 08:00:00,,7.387552767287218,Moderate Risk,0.3380410697157075,dynamic_logistics,,,4,4,2,2023,
20169,,,2023-04-21 09:00:00,,4.545142365210959,Low Risk,0.0133161739020633,dynamic_logistics,,,4,4,2,2023,
20170,,,2023-04-21 10:00:00,,4.214104998006751,High Risk,0.999938454695578,dynamic_logistics,,,4,4,2,2023,
20171,,,2023-04-21 11:00:00,,7.541509910318574,High Risk,0.9824721347898984,dynamic_logistics,,,4,4,2,2023,
20172,,,2023-04-21 12:00:00,,9.627785405260962,High Risk,0.9596800730979635,dynamic_logistics,,,4,4,2,2023,
20173,,,2023-04-21 13:00:00,,8.510542015536037,Low Risk,0.1789661676154982,dynamic_logistics,,,4,4,2,2023,
20174,,,2023-04-21 14:00:00,,2.832333931197227,High Risk,0.9999980113647088,dynamic_logistics,,,4,4,2,2023,
20175,,,2023-04-21 15:00:00,,9.625746245095874,High Risk,0.9999905307874396,dynamic_logistics,,,4,4,2,2023,
20176,,,2023-04-21 16:00:00,,8.59133848287057,High Risk,0.9849804891384496,dynamic_logistics,,,4,4,2,2023,
20177,,,2023-04-21 17:00:00,,2.364456939859508,Moderate Risk,0.3899107445289113,dynamic_logistics,,,4,4,2,2023,
20178,,,2023-04-21 18:00:00,,9.600449658590763,Low Risk,0.0448087227260785,dynamic_logistics,,,4,4,2,2023,
20179,,,2023-04-21 19:00:00,,6.895306541548763,High Risk,0.86478878461595,dynamic_logistics,,,4,4,2,2023,
20180,,,2023-04-21 20:00:00,,9.997651558905034,High Risk,0.819384421119544,dynamic_logistics,,,4,4,2,2023,
20181,,,2023-04-21 21:00:00,,7.849517085881613,High Risk,0.977819794749212,dynamic_logistics,,,4,4,2,2023,
20182,,,2023-04-21 22:00:00,,-1.991914450817964,High Risk,0.9997642828510996,dynamic_logistics,,,4,4,2,2023,
20183,,,2023-04-21 23:00:00,,4.844956835267871,High Risk,0.999409595056946,dynamic_logistics,,,4,4,2,2023,
20184,,,2023-04-22 00:00:00,,4.310474087635408,High Risk,0.8730299328128778,dynamic_logistics,,,4,5,2,2023,
20185,,,2023-04-22 01:00:00,,0.681187840602619,Moderate Risk,0.4589739445619331,dynamic_logistics,,,4,5,2,2023,
20186,,,2023-04-22 02:00:00,,7.802589384674416,High Risk,0.9595579554651888,dynamic_logistics,,,4,5,2,2023,
20187,,,2023-04-22 03:00:00,,6.153690368348176,Moderate Risk,0.4950481384693408,dynamic_logistics,,,4,5,2,2023,
20188,,,2023-04-22 04:00:00,,0.8175164042624621,High Risk,0.9455887891707044,dynamic_logistics,,,4,5,2,2023,
20189,,,2023-04-22 05:00:00,,9.597559605133329,High Risk,0.8847338785927084,dynamic_logistics,,,4,5,2,2023,
20190,,,2023-04-22 06:00:00,,9.268889836762115,High Risk,0.9675018847097728,dynamic_logistics,,,4,5,2,2023,
20191,,,2023-04-22 07:00:00,,6.429913283400936,High Risk,0.9999943908759108,dynamic_logistics,,,4,5,2,2023,
20192,,,2023-04-22 08:00:00,,9.603916133763729,High Risk,0.9989730622646272,dynamic_logistics,,,4,5,2,2023,
20193,,,2023-04-22 09:00:00,,8.861005664939379,High Risk,0.9604556418956144,dynamic_logistics,,,4,5,2,2023,
20194,,,2023-04-22 10:00:00,,7.776679546400283,Low Risk,0.0005819847261191,dynamic_logistics,,,4,5,2,2023,
20195,,,2023-04-22 11:00:00,,7.448758560120146,High Risk,0.9994217857781758,dynamic_logistics,,,4,5,2,2023,
20196,,,2023-04-22 12:00:00,,4.439935481567705,High Risk,0.994680525215922,dynamic_logistics,,,4,5,2,2023,
20197,,,2023-04-22 13:00:00,,1.417441438852581,High Risk,0.99998236761702,dynamic_logistics,,,4,5,2,2023,
20198,,,2023-04-22 14:00:00,,9.748756954934102,High Risk,0.9290275821043588,dynamic_logistics,,,4,5,2,2023,
20199,,,2023-04-22 15:00:00,,9.9644402274557,High Risk,0.998845082163587,dynamic_logistics,,,4,5,2,2023,
20200,,,2023-04-22 16:00:00,,4.977840236414257,Moderate Risk,0.6866802230885394,dynamic_logistics,,,4,5,2,2023,
20201,,,2023-04-22 17:00:00,,1.877031129487043,High Risk,0.9817654237646396,dynamic_logistics,,,4,5,2,2023,
20202,,,2023-04-22 18:00:00,,-0.3068735328289209,Moderate Risk,0.4040344753392217,dynamic_logistics,,,4,5,2,2023,
20203,,,2023-04-22 19:00:00,,9.695829989445786,High Risk,0.999986243768528,dynamic_logistics,,,4,5,2,2023,
20204,,,2023-04-22 20:00:00,,6.912437387555233,High Risk,0.8761525718524485,dynamic_logistics,,,4,5,2,2023,
20205,,,2023-04-22 21:00:00,,-1.7708407092028315,High Risk,0.7383438104043116,dynamic_logistics,,,4,5,2,2023,
20206,,,2023-04-22 22:00:00,,-1.740511843460558,Moderate Risk,0.6226559282798532,dynamic_logistics,,,4,5,2,2023,
20207,,,2023-04-22 23:00:00,,3.4545673482075854,High Risk,0.9999113794290724,dynamic_logistics,,,4,5,2,2023,
20208,,,2023-04-23 00:00:00,,9.2263382377183,Moderate Risk,0.3996523638021144,dynamic_logistics,,,4,6,2,2023,
20209,,,2023-04-23 01:00:00,,7.0256071393207336,Moderate Risk,0.5955045857105876,dynamic_logistics,,,4,6,2,2023,
20210,,,2023-04-23 02:00:00,,-0.3026590197573022,High Risk,0.9978804801119794,dynamic_logistics,,,4,6,2,2023,
20211,,,2023-04-23 03:00:00,,9.999942714818172,High Risk,0.9999998305062257,dynamic_logistics,,,4,6,2,2023,
20212,,,2023-04-23 04:00:00,,9.846511980124694,High Risk,0.9982511481354688,dynamic_logistics,,,4,6,2,2023,
20213,,,2023-04-23 05:00:00,,4.066173381798558,High Risk,0.9999983989284448,dynamic_logistics,,,4,6,2,2023,
20214,,,2023-04-23 06:00:00,,7.736676322706595,High Risk,0.9806656712516492,dynamic_logistics,,,4,6,2,2023,
20215,,,2023-04-23 07:00:00,,9.566792162516451,Low Risk,0.1316558586422814,dynamic_logistics,,,4,6,2,2023,
20216,,,2023-04-23 08:00:00,,9.884279881919264,High Risk,0.912374188645064,dynamic_logistics,,,4,6,2,2023,
20217,,,2023-04-23 09:00:00,,-1.2989389274783485,Low Risk,0.1883048471388061,dynamic_logistics,,,4,6,2,2023,
20218,,,2023-04-23 10:00:00,,3.2375885818989403,High Risk,0.9992223155235668,dynamic_logistics,,,4,6,2,2023,
20219,,,2023-04-23 11:00:00,,-1.4282927627703648,High Risk,0.989030922972059,dynamic_logistics,,,4,6,2,2023,
20220,,,2023-04-23 12:00:00,,3.541168344067948,High Risk,0.9921449739945176,dynamic_logistics,,,4,6,2,2023,
20221,,,2023-04-23 13:00:00,,5.3126410915651,Low Risk,0.0476905864515729,dynamic_logistics,,,4,6,2,2023,
20222,,,2023-04-23 14:00:00,,4.808194069386765,High Risk,0.9999753331472178,dynamic_logistics,,,4,6,2,2023,
20223,,,2023-04-23 15:00:00,,9.875011448791833,High Risk,0.9738681510079032,dynamic_logistics,,,4,6,2,2023,
20224,,,2023-04-23 16:00:00,,1.6295673918584832,High Risk,0.9999999993198682,dynamic_logistics,,,4,6,2,2023,
20225,,,2023-04-23 17:00:00,,-1.837995087049026,High Risk,0.9521106519162972,dynamic_logistics,,,4,6,2,2023,
20226,,,2023-04-23 18:00:00,,9.583891430646116,High Risk,0.9876915361583662,dynamic_logistics,,,4,6,2,2023,
20227,,,2023-04-23 19:00:00,,7.892036143252167,Low Risk,0.0433397796242628,dynamic_logistics,,,4,6,2,2023,
20228,,,2023-04-23 20:00:00,,8.248453846530333,Moderate Risk,0.5994845569815646,dynamic_logistics,,,4,6,2,2023,
20229,,,2023-04-23 21:00:00,,5.781165000250901,Low Risk,0.2016744971596863,dynamic_logistics,,,4,6,2,2023,
20230,,,2023-04-23 22:00:00,,6.747863111260855,Moderate Risk,0.5815957461064665,dynamic_logistics,,,4,6,2,2023,
20231,,,2023-04-23 23:00:00,,7.035579268596187,High Risk,0.9999690710581198,dynamic_logistics,,,4,6,2,2023,
20232,,,2023-04-24 00:00:00,,9.77007851805425,High Risk,0.997527079964069,dynamic_logistics,,,4,0,2,2023,
20233,,,2023-04-24 01:00:00,,5.752290246175848,High Risk,0.9890772557568024,dynamic_logistics,,,4,0,2,2023,
20234,,,2023-04-24 02:00:00,,4.418237271859479,High Risk,0.99999427407962,dynamic_logistics,,,4,0,2,2023,
20235,,,2023-04-24 03:00:00,,7.70699585914166,Moderate Risk,0.4382979685370861,dynamic_logistics,,,4,0,2,2023,
20236,,,2023-04-24 04:00:00,,3.670884400402798,High Risk,0.9999851732420748,dynamic_logistics,,,4,0,2,2023,
20237,,,2023-04-24 05:00:00,,0.233953802807211,Low Risk,0.1853999425784042,dynamic_logistics,,,4,0,2,2023,
20238,,,2023-04-24 06:00:00,,9.467211971546629,High Risk,0.9835081741844937,dynamic_logistics,,,4,0,2,2023,
20239,,,2023-04-24 07:00:00,,-1.975973394483641,High Risk,0.9634893255769243,dynamic_logistics,,,4,0,2,2023,
20240,,,2023-04-24 08:00:00,,9.052295787387855,Moderate Risk,0.5060909329879223,dynamic_logistics,,,4,0,2,2023,
20241,,,2023-04-24 09:00:00,,8.858408779779289,Low Risk,0.0465908960071572,dynamic_logistics,,,4,0,2,2023,
